"income","current.single","trump.single","current.married","trump.married","diff.single","diff.married","pctincome.single","pctincome.married"
1791000,660954.064,572994.81,646267.414,553377.81,-87959.254,-92889.6039999999,0.0778368836149683,0.0811452431214358
1792000,661350.064,573324.81,646663.414,553707.81,-88025.254,-92955.6039999999,0.0778536761885953,0.081160075681019
1793000,661746.064,573654.81,647059.414,554037.81,-88091.254,-93021.6039999999,0.0778704508304137,0.0811748926047724
1794000,662142.064,573984.81,647455.414,554367.81,-88157.254,-93087.6039999999,0.0778872075691308,0.0811896939174068
1795000,662538.064,574314.81,647851.414,554697.81,-88223.254,-93153.6039999999,0.0779039464333925,0.0812044796435812
1796000,662934.064,574644.81,648247.414,555027.81,-88289.254,-93219.6039999999,0.0779206674517836,0.0812192498079023
1797000,663330.064,574974.81,648643.414,555357.81,-88355.254,-93285.6039999999,0.0779373706528281,0.0812340044349255
1798000,663726.064,575304.81,649039.414,555687.81,-88421.254,-93351.6039999999,0.0779540560649892,0.0812487435491542
1799000,664122.064,575634.81,649435.414,556017.81,-88487.254,-93417.6039999999,0.0779707237166694,0.0812634671750404
1800000,664518.064,575964.81,649831.414,556347.81,-88553.254,-93483.6039999999,0.0779873736362108,0.0812781753369848
1801000,664914.064,576294.81,650227.414,556677.81,-88619.254,-93549.6039999999,0.0780040058518953,0.0812928680593369
1802000,665310.064,576624.81,650623.414,557007.81,-88685.254,-93615.6039999999,0.0780206203919447,0.0813075453663949
1803000,665706.064,576954.81,651019.414,557337.81,-88751.254,-93681.6039999999,0.0780372172845209,0.0813222072824063
1804000,666102.064,577284.81,651415.414,557667.81,-88817.254,-93747.6039999999,0.0780537965577257,0.0813368538315677
1805000,666498.064,577614.81,651811.414,557997.81,-88883.254,-93813.6039999999,0.0780703582396016,0.0813514850380248
1806000,666894.064,577944.81,652207.414,558327.81,-88949.254,-93879.6039999999,0.0780869023581315,0.0813661009258729
1807000,667290.064,578274.81,652603.414,558657.81,-89015.254,-93945.6039999999,0.0781034289412389,0.0813807015191571
1808000,667686.064,578604.81,652999.414,558987.81,-89081.254,-94011.6039999999,0.0781199380167883,0.0813952868418717
1809000,668082.064,578934.81,653395.414,559317.81,-89147.254,-94077.6039999999,0.0781364296125852,0.0814098569179613
1810000,668478.064,579264.81,653791.414,559647.81,-89213.254,-94143.6039999999,0.078152903756376,0.0814244117713202
1811000,668874.064,579594.81,654187.414,559977.81,-89279.254,-94209.6039999999,0.0781693604758486,0.0814389514257929
1812000,669270.064,579924.81,654583.414,560307.81,-89345.254,-94275.6039999999,0.0781857997986324,0.0814534759051742
1813000,669666.064,580254.81,654979.414,560637.81,-89411.254,-94341.6039999999,0.0782022217522982,0.0814679852332089
1814000,670062.064,580584.81,655375.414,560967.81,-89477.254,-94407.6039999999,0.0782186263643589,0.0814824794335928
1815000,670458.064,580914.81,655771.414,561297.81,-89543.254,-94473.6039999999,0.0782350136622691,0.0814969585299719
1816000,670854.064,581244.81,656167.414,561627.81,-89609.254,-94539.6039999999,0.0782513836734255,0.0815114225459431
1817000,671250.064,581574.81,656563.414,561957.81,-89675.254,-94605.6039999999,0.078267736425167,0.0815258715050543
1818000,671646.064,581904.81,656959.414,562287.81,-89741.254,-94671.6039999999,0.078284071944775,0.0815403054308042
1819000,672042.064,582234.81,657355.414,562617.81,-89807.254,-94737.6039999999,0.0783003902594733,0.0815547243466427
1820000,672438.064,582564.81,657751.414,562947.81,-89873.254,-94803.6039999999,0.0783166913964284,0.081569128275971
1821000,672834.064,582894.81,658147.414,563277.81,-89939.254,-94869.6039999999,0.0783329753827499,0.0815835172421416
1822000,673230.064,583224.81,658543.414,563607.81,-90005.254,-94935.6039999999,0.0783492422454899,0.0815978912684585
1823000,673626.064,583554.81,658939.414,563937.81,-90071.254,-95001.6039999999,0.0783654920116441,0.0816122503781774
1824000,674022.064,583884.81,659335.414,564267.81,-90137.254,-95067.6039999999,0.0783817247081512,0.0816265945945058
1825000,674418.064,584214.81,659731.414,564597.81,-90203.254,-95133.6039999999,0.0783979403618935,0.0816409239406029
1826000,674814.064,584544.81,660127.414,564927.81,-90269.254,-95199.6039999999,0.0784141389996967,0.0816552384395802
1827000,675210.064,584874.81,660523.414,565257.81,-90335.254,-95265.6039999999,0.0784303206483304,0.0816695381145009
1828000,675606.064,585204.81,660919.414,565587.81,-90401.254,-95331.6039999999,0.078446485334508,0.081683822988381
1829000,676002.064,585534.81,661315.414,565917.81,-90467.254,-95397.6039999999,0.0784626330848869,0.0816980930841883
1830000,676398.064,585864.81,661711.414,566247.81,-90533.254,-95463.6039999999,0.0784787639260688,0.0817123484248437
1831000,676794.064,586194.81,662107.414,566577.81,-90599.254,-95529.6039999999,0.0784948778845996,0.0817265890332201
1832000,677190.064,586524.81,662503.414,566907.81,-90665.254,-95595.6039999999,0.0785109749869696,0.0817408149321437
1833000,677586.064,586854.81,662899.414,567237.81,-90731.254,-95661.6039999999,0.0785270552596139,0.0817550261443933
1834000,677982.064,587184.81,663295.414,567567.81,-90797.254,-95727.6039999999,0.0785431187289121,0.0817692226927006
1835000,678378.064,587514.81,663691.414,567897.81,-90863.254,-95793.6039999999,0.0785591654211891,0.0817834045997507
1836000,678774.064,587844.81,664087.414,568227.81,-90929.254,-95859.6039999999,0.0785751953627143,0.0817975718881817
1837000,679170.064,588174.81,664483.414,568557.81,-90995.254,-95925.6039999999,0.0785912085797028,0.0818117245805851
1838000,679566.064,588504.81,664879.414,568887.81,-91061.254,-95991.6039999999,0.0786072050983147,0.0818258626995059
1839000,679962.064,588834.81,665275.414,569217.81,-91127.254,-96057.6039999999,0.0786231849446556,0.0818399862674428
1840000,680358.064,589164.81,665671.414,569547.81,-91193.254,-96123.6039999999,0.078639148144777,0.0818540953068479
1841000,680754.064,589494.81,666067.414,569877.81,-91259.254,-96189.6039999999,0.0786550947246756,0.0818681898401275
1842000,681150.064,589824.81,666463.414,570207.81,-91325.254,-96255.6039999999,0.0786710247102946,0.0818822698896416
1843000,681546.064,590154.81,666859.414,570537.81,-91391.254,-96321.6039999999,0.0786869381275229,0.0818963354777045
1844000,681942.064,590484.81,667255.414,570867.81,-91457.254,-96387.6039999999,0.0787028350021956,0.0819103866265843
1845000,682338.064,590814.81,667651.414,571197.81,-91523.254,-96453.6039999999,0.0787187153600941,0.0819244233585039
1846000,682734.064,591144.81,668047.414,571527.81,-91589.254,-96519.6039999999,0.0787345792269464,0.0819384456956402
1847000,683130.064,591474.81,668443.414,571857.81,-91655.254,-96585.6039999999,0.0787504266284269,0.0819524536601248
1848000,683526.064,591804.81,668839.414,572187.81,-91721.254,-96651.6039999999,0.078766257590157,0.0819664472740441
1849000,683922.064,592134.81,669235.414,572517.81,-91787.254,-96717.6039999999,0.0787820721377046,0.081980426559439
1850000,684318.064,592464.81,669631.414,572847.81,-91853.254,-96783.6039999999,0.0787978702965849,0.0819943915383054
1851000,684714.064,592794.81,670027.414,573177.81,-91919.254,-96849.6039999999,0.0788136520922601,0.0820083422325943
1852000,685110.064,593124.81,670423.414,573507.81,-91985.254,-96915.6039999999,0.0788294175501398,0.0820222786642117
1853000,685506.064,593454.81,670819.414,573837.81,-92051.254,-96981.6039999999,0.078845166695581,0.0820362008550189
1854000,685902.064,593784.81,671215.414,574167.81,-92117.254,-97047.6039999999,0.0788608995538881,0.0820501088268324
1855000,686298.064,594114.81,671611.414,574497.81,-92183.254,-97113.6039999999,0.0788766161503132,0.0820640026014244
1856000,686694.064,594444.81,672007.414,574827.81,-92249.254,-97179.6039999999,0.0788923165100566,0.0820778822005224
1857000,687090.064,594774.81,672403.414,575157.81,-92315.254,-97245.6039999999,0.078908000658266,0.0820917476458099
1858000,687486.064,595104.81,672799.414,575487.81,-92381.254,-97311.6039999999,0.0789236686200376,0.0821055989589259
1859000,687882.064,595434.81,673195.414,575817.81,-92447.254,-97377.6039999999,0.0789393204204158,0.0821194361614654
1860000,688278.064,595764.81,673591.414,576147.81,-92513.254,-97443.6039999999,0.078954956084393,0.0821332592749796
1861000,688674.064,596094.81,673987.414,576477.81,-92579.254,-97509.6039999999,0.0789705756369106,0.0821470683209756
1862000,689070.064,596424.81,674383.414,576807.81,-92645.254,-97575.6039999999,0.0789861791028582,0.0821608633209169
1863000,689466.064,596754.81,674779.414,577137.81,-92711.254,-97641.6039999999,0.0790017665070744,0.0821746442962232
1864000,689862.064,597084.81,675175.414,577467.81,-92777.254,-97707.6039999999,0.0790173378743466,0.0821884112682709
1865000,690258.064,597414.81,675571.414,577797.81,-92843.254,-97773.6039999999,0.0790328932294113,0.0822021642583928
1866000,690654.064,597744.81,675967.414,578127.81,-92909.254,-97839.6039999999,0.0790484325969541,0.0822159032878785
1867000,691050.064,598074.81,676363.414,578457.81,-92975.254,-97905.6039999999,0.0790639560016099,0.0822296283779742
1868000,691446.064,598404.81,676759.414,578787.81,-93041.254,-97971.6039999999,0.0790794634679629,0.0822433395498833
1869000,691842.064,598734.81,677155.414,579117.81,-93107.254,-98037.6039999999,0.079094955020547,0.0822570368247659
1870000,692238.064,599064.81,677551.414,579447.81,-93173.254,-98103.6039999999,0.0791104306838457,0.0822707202237396
1871000,692634.064,599394.81,677947.414,579777.81,-93239.254,-98169.6039999999,0.0791258904822924,0.082284389767879
1872000,693030.064,599724.81,678343.414,580107.81,-93305.254,-98235.6039999999,0.0791413344402702,0.0822980454782159
1873000,693426.064,600054.81,678739.414,580437.81,-93371.254,-98301.6039999999,0.0791567625821125,0.0823116873757399
1874000,693822.064,600384.81,679135.414,580767.81,-93437.254,-98367.6039999999,0.0791721749321027,0.0823253154813979
1875000,694218.064,600714.81,679531.414,581097.81,-93503.254,-98433.6039999999,0.0791875715144748,0.0823389298160947
1876000,694614.064,601044.81,679927.414,581427.81,-93569.254,-98499.6039999999,0.0792029523534128,0.0823525304006925
1877000,695010.064,601374.81,680323.414,581757.81,-93635.254,-98565.6039999999,0.0792183174730516,0.0823661172560118
1878000,695406.064,601704.81,680719.414,582087.81,-93701.254,-98631.6039999999,0.0792336668974768,0.0823796904028309
1879000,695802.064,602034.81,681115.414,582417.81,-93767.254,-98697.6039999999,0.0792490006507246,0.0823932498618861
1880000,696198.064,602364.81,681511.414,582747.81,-93833.254,-98763.6039999999,0.0792643187567823,0.0824067956538719
1881000,696594.064,602694.81,681907.414,583077.81,-93899.254,-98829.6039999999,0.0792796212395882,0.0824203277994414
1882000,696990.064,603024.81,682303.414,583407.81,-93965.254,-98895.6039999999,0.0792949081230319,0.0824338463192058
1883000,697386.064,603354.81,682699.414,583737.81,-94031.254,-98961.6039999999,0.0793101794309543,0.082447351233735
1884000,697782.064,603684.81,683095.414,584067.81,-94097.254,-99027.6039999999,0.0793254351871476,0.0824608425635573
1885000,698178.064,604014.81,683491.414,584397.81,-94163.254,-99093.6039999999,0.0793406754153556,0.0824743203291599
1886000,698574.064,604344.81,683887.414,584727.81,-94229.254,-99159.6039999999,0.079355900139274,0.0824877845509887
1887000,698970.064,604674.81,684283.414,585057.81,-94295.254,-99225.6039999999,0.0793711093825501,0.0825012352494488
1888000,699366.064,605004.81,684679.414,585387.81,-94361.254,-99291.6039999999,0.0793863031687831,0.082514672444904
1889000,699762.064,605334.81,685075.414,585717.81,-94427.254,-99357.6039999999,0.0794014815215245,0.0825280961576774
1890000,700158.064,605664.81,685471.414,586047.81,-94493.254,-99423.6039999999,0.0794166444642778,0.0825415064080513
1891000,700554.064,605994.81,685867.414,586377.81,-94559.254,-99489.6039999999,0.0794317920204987,0.0825549032162673
1892000,700950.064,606324.81,686263.414,586707.81,-94625.254,-99555.6039999999,0.0794469242135957,0.0825682866025266
1893000,701346.064,606654.81,686659.414,587037.81,-94691.254,-99621.6039999999,0.0794620410669293,0.0825816565869897
1894000,701742.064,606984.81,687055.414,587367.81,-94757.254,-99687.6039999999,0.0794771426038132,0.082595013189777
1895000,702138.064,607314.81,687451.414,587697.81,-94823.254,-99753.6039999999,0.0794922288475135,0.0826083564309684
1896000,702534.064,607644.81,687847.414,588027.81,-94889.254,-99819.6039999999,0.0795072998212493,0.0826216863306039
1897000,702930.064,607974.81,688243.414,588357.81,-94955.254,-99885.6039999999,0.0795223555481929,0.0826350029086832
1898000,703326.064,608304.81,688639.414,588687.81,-95021.254,-99951.6039999999,0.0795373960514695,0.0826483061851661
1899000,703722.064,608634.81,689035.414,589017.81,-95087.254,-100017.604,0.0795524213541577,0.0826615961799728
1900000,704118.064,608964.81,689431.414,589347.81,-95153.254,-100083.604,0.0795674314792894,0.0826748729129833
1901000,704514.064,609294.81,689827.414,589677.81,-95219.254,-100149.604,0.07958242644985,0.0826881364040384
1902000,704910.064,609624.81,690223.414,590007.81,-95285.254,-100215.604,0.0795974062887786,0.082701386672939
1903000,705306.064,609954.81,690619.414,590337.81,-95351.254,-100281.604,0.0796123710189679,0.0827146237394467
1904000,705702.064,610284.81,691015.414,590667.81,-95417.254,-100347.604,0.0796273206632645,0.0827278476232838
1905000,706098.064,610614.81,691411.414,590997.81,-95483.254,-100413.604,0.0796422552444689,0.082741058344133
1906000,706494.064,610944.81,691807.414,591327.81,-95549.254,-100479.604,0.0796571747853359,0.0827542559216384
1907000,706890.064,611274.81,692203.414,591657.81,-95615.254,-100545.604,0.0796720793085742,0.0827674403754045
1908000,707286.064,611604.81,692599.414,591987.81,-95681.254,-100611.604,0.079686968836847,0.0827806117249971
1909000,707682.064,611934.81,692995.414,592317.81,-95747.254,-100677.604,0.0797018433927719,0.082793769989943
1910000,708078.064,612264.81,693391.414,592647.81,-95813.254,-100743.604,0.0797167029989208,0.0828069151897305
1911000,708474.064,612594.81,693787.414,592977.81,-95879.254,-100809.604,0.0797315476778207,0.0828200473438088
1912000,708870.064,612924.81,694183.414,593307.81,-95945.254,-100875.604,0.0797463774519529,0.0828331664715888
1913000,709266.064,613254.81,694579.414,593637.81,-96011.254,-100941.604,0.0797611923437539,0.0828462725924428
1914000,709662.064,613584.81,694975.414,593967.81,-96077.254,-101007.604,0.079775992375615,0.0828593657257048
1915000,710058.064,613914.81,695371.414,594297.81,-96143.254,-101073.604,0.0797907775698828,0.0828724458906705
1916000,710454.064,614244.81,695767.414,594627.81,-96209.254,-101139.604,0.0798055479488589,0.0828855131065971
1917000,710850.064,614574.81,696163.414,594957.81,-96275.254,-101205.604,0.0798203035348003,0.0828985673927042
1918000,711246.064,614904.81,696559.414,595287.81,-96341.254,-101271.604,0.0798350443499195,0.082911608768173
1919000,711642.064,615234.81,696955.414,595617.81,-96407.254,-101337.604,0.0798497704163846,0.0829246372521468
1920000,712038.064,615564.81,697351.414,595947.81,-96473.254,-101403.604,0.0798644817563191,0.0829376528637313
1921000,712434.064,615894.81,697747.414,596277.81,-96539.254,-101469.604,0.0798791783918027,0.0829506556219943
1922000,712830.064,616224.81,698143.414,596607.81,-96605.254,-101535.604,0.0798938603448705,0.0829636455459659
1923000,713226.064,616554.81,698539.414,596937.81,-96671.254,-101601.604,0.0799085276375139,0.0829766226546388
1924000,713622.064,616884.81,698935.414,597267.81,-96737.254,-101667.604,0.0799231802916804,0.0829895869669682
1925000,714018.064,617214.81,699331.414,597597.81,-96803.254,-101733.604,0.0799378183292735,0.0830025385018719
1926000,714414.064,617544.81,699727.414,597927.81,-96869.254,-101799.604,0.0799524417721534,0.0830154772782305
1927000,714810.064,617874.81,700123.414,598257.81,-96935.254,-101865.604,0.0799670506421363,0.0830284033148872
1928000,715206.064,618204.81,700519.414,598587.81,-97001.254,-101931.604,0.0799816449609952,0.0830413166306485
1929000,715602.064,618534.81,700915.414,598917.81,-97067.254,-101997.604,0.0799962247504597,0.0830542172442835
1930000,715998.064,618864.81,701311.414,599247.81,-97133.254,-102063.604,0.0800107900322162,0.0830671051745246
1931000,716394.064,619194.81,701707.414,599577.81,-97199.254,-102129.604,0.0800253408279078,0.0830799804400674
1932000,716790.064,619524.81,702103.414,599907.81,-97265.254,-102195.604,0.0800398771591347,0.0830928430595708
1933000,717186.064,619854.81,702499.414,600237.81,-97331.254,-102261.604,0.0800543990474542,0.0831056930516569
